书名,作者,出版社,出品方,副标题,原作名,出版年,页数,定价,装帧,丛书,ISBN,豆瓣评分,评价数,常用标签
人件,Tom DeMarco,清华大学出版社,,,Peopleware,2003-6,354,35.00元,平装(无盘),软件管理与软件工程译丛,9787302063841, 8.2 ,1145,['软件工程', '项目管理', '管理', '软件开发', '计算机', '人件', 'IT', 'PM']
Code,Charles Petzold,Microsoft,,The,,2000-10-21,400,USD,Paperback,,9780735611313, 9.5 ,388,['计算机', 'Code', '计算机科学', 'Programming', '编程', '科普', '原理', '英文原版']
图解Python--轻松快速掌握实力派脚本语言精华,[日]株式会社ANK,中国青年出版社,中青雄狮,,,2019-10,,69.9,平装,,9787515357201,  ,0,['编程', 'python', '计算机', '学习']
计算机程序设计艺术（第1卷）,[美] 唐纳德·E. 克努特,国防工业出版社,,基本算法,,2002-9,626,98.00元,精装16开,计算机程序设计艺术（中文版）,9787118027990, 9.5 ,174,['算法', '程序设计', '计算机科学', '计算机', '编程', '经典', 'Knuth', 'Algorithm']
构建之法（第三版）,邹欣,人民邮电出版社,Just-pub,现代软件工程,,2017-6,464,69.00元,平装,,9787115460769, 8.8 ,177,['软件工程', '计算机', '项目管理', '软件构建', '编程', 'IT', '程序设计', '产品经理']
高性能JavaScript,丁琛,电子工业出版社,,,,2015-8-1,210,65,平装,,9787121266775, 8.6 ,54,['JavaScript', '性能优化', '前端开发', '前端', '编程', 'Web前端', '计算机', '高性能网站']
Ruby元编程,[意] Paolo Perrotta,华中科技大学出版社,,,Metaprogramming,2012-1-10,288,56.00元,平装,,9787560974583, 9.4 ,503,['Ruby', '元编程', '编程', '动态语言', '计算机', 'Programming', 'ruby', '程序设计']
Rust权威指南,Steve Klabnik,电子工业出版社,博文视点,,The,2020-6-1,716,159,平装,,9787121387067,  ,0,['Rust', '编程', '计算机', '程序设计语言', '计算机科学', 'theBook', '玩票', '交互设计']
贝叶斯思维,[美]Allen B. Downey（艾伦·唐尼）,人民邮电出版社,,统计建模的Python学习法,Think,2015-3,200,49.00,平装,,9787115384287, 7.4 ,108,['Python', '贝叶斯', '数据分析', '统计学', '统计', '数据挖掘', '数学', '计算机']
深度学习入门之PyTorch,廖星宇,电子工业出版社,博文视点,,,2017-10-1,232,79.00元,平装,博文视点AI系列,9787121326202, 5.1 ,31,['深度学习', 'pytorch', 'deeplearning', '编程', '计算机', '中文版', '石苏', '理学/工学']
Effective Java中文版（第3版）,[美] Joshua Bloch,机械工业出版社,,,Effective,2018-12-11,311,119元,平装,Effective系列丛书,9787111612728, 9.6 ,129,['Java', '计算机', 'java', '编程', '软件开发', '程序设计', '经典', '2019']
深入浅出设计模式（影印版）,Eric Freeman,东南大学出版社,,,Head,2005-11,638,98.00元,平装,O'Reilly深入浅出系列,9787564101657, 9.1 ,876,['设计模式', '软件工程', '计算机', '编程', 'Pattern', 'Programming', 'design', '设计']
Python灰帽子,[美] Justin Seitz,电子工业出版社,博文视点,黑客与逆向工程师的Python编程之道,Gray,2011-3,216,39.00元,平装,,9787121129018, 7.5 ,193,['python', '逆向工程', '安全', '黑客', '编程', '计算机', 'Python', 'programming']
30天自制操作系统,[日] 川合秀实,人民邮电出版社,图灵教育,,30日でできる!,2012-8,704,99.00元,平装,图灵程序设计丛书·自制系列,9787115287960, 8.3 ,308,['操作系统', '计算机', '编程', 'OS', '计算机科学', '计算机技术', '汇编语言', '自制']
网络游戏核心技术与实战,中嶋谦互,人民邮电出版社,,,,2014-4,443,99.00元,平装,图灵程序设计丛书,9787115349354, 7.1 ,73,['游戏开发', '游戏', '网络编程', '编程', '游戏编程', '计算机', '游戏程序', '软件开发']
Hacking,Jon Erickson,No,,The,,2008-2-4,488,USD,Paperback,,9781593271442, 9.3 ,57,['黑客', '计算机', '信息安全', 'Hacking', '编程', '安全', '黑客书籍', 'hack']
别怕，Excel VBA其实很简单,Excel之家 (Excel Home),人民邮电出版社,,,,2012-10-1,314,49.00元,平装,,9787115289094, 8.1 ,600,['Excel', 'VBA', '工具书', 'excel', '计算机', '编程', '工具书&教材', '计算机科学：办公']
第一行代码：Android（第2版）,郭霖,人民邮电出版社,图灵教育,Android,,2016-12-1,570,CNY,平装,图灵原创,9787115439789, 8.6 ,429,['Android', '特别适合Android初学者的书', '安卓开发', '移动开发', '编程', '安卓', 'android', 'Java']
搜索引擎,（美）克罗夫特,机械工业出版社,,信息检索实践,英文版,2009-10,520,45.00元,平装,经典原版书库,9787111282471, 8.9 ,67,['搜索引擎', '信息检索', '计算机', 'IR', '计算机科学', '算法', '搜索引擎:信息检索实践', '编程']
Netty实战,诺曼·毛瑞尔（Norman Maurer）,人民邮电出版社,异步图书,Netty,Netty,2017-5-1,276,69.00,平装,,9787115453686, 7.5 ,247,['Netty', 'Java', '网络编程', 'Netty实战', '计算机', '网络', '分布式', '性能优化']
分布式服务框架：原理与实践,李林锋,电子工业出版社,博文视点,,,2016-1-15,312,65.00元,平装,,9787121279195, 6.8 ,151,['分布式', '架构', '微服务', 'Java', '计算机', '分布式,微服务', '编程', '软件开发']
C++ Primer 英文版（第 5 版）,[美] Stanley B. Lippman,电子工业出版社,博文视点,,C++,2013-5-1,938,128.00元,平装,,9787121200380, 9.3 ,205,['C++', '编程', 'Programming', 'C/C++', '计算机', '编程语言', '计算机科学', '英文原版']
计算机组成与设计（原书第4版）,（美）David A.Patterson,机械工业出版社,,硬件/软件接口（原书第4版）,Computer,2012-1,534,99.00元,平装,计算机科学丛书,9787111353058, 9.1 ,171,['计算机', '计算机组成', '计算机组成原理', '计算机科学', '计算机体系结构', '体系结构', '硬件', '计算机组成与设计']
51单片机应用从零开始,杨欣,清华大学,,,,2008-1,442,39.80元,,,9787302162476, 8.6 ,76,['单片机', '嵌入式', '电子', '硬件编程', '计算机', '编程', '电子工程', '电子电路']
敏捷整洁之道,[美] 罗伯特·C.马丁,人民邮电出版社,异步图书,回归本源,,2020-7,216,,平装,,9787115537157,  ,0,['软件工程', 'Bob大叔', '敏捷开发', '敏捷', '编程', '软件开发', '管理', '产品管理']
淘宝技术这十年,子柳,电子工业出版社,博文视点,淘宝技术大学校长解密淘宝十年,,2013-5,252,45.00元,平装,阿里巴巴集团技术丛书,9787121201912, 7.3 ,2317,['互联网', '淘宝', '计算机', '架构', 'IT', '软件开发', '软件工程', '编程']
计算机组成（第6版）,Andrew S. Tanenbaum,机械工业出版社,,结构化方法,Structured,2014-8-19,557,CNY,平装,计算机科学丛书,9787111453802, 9.2 ,52,['计算机组成原理', '计算机', '计算机科学', '计算机体系结构', '计算机组成', '计算机底层', '体系结构', '编程']
构建之法,邹欣,人民邮电出版社,Just-pub,现代软件工程,,2014-9,396,49.00元,平装,,9787115369161, 8.6 ,495,['软件工程', '计算机', '编程', '项目管理', '程序设计', '计算机科学', 'programming', '教育']
现代操作系统（原书第4版）,[荷] Andrew S. Tanenbaum,机械工业出版社,,,Modern,2017-7,610,89.00,平装,计算机科学丛书,9787111573692, 9.0 ,191,['操作系统', '计算机', '计算机科学', '计算机系统', 'OS', '经典', '计算机技术', '编程']
设计模式之禅（第2版）,秦小波,机械工业出版社,,,,2014-2-25,555,89.00元,平装,华章原创精品,9787111437871, 8.6 ,140,['设计模式', '计算机', '软件架构', 'Java', '程序设计', '设计模式之禅', 'DesignPattern', '编程']
松本行弘的程序世界,柳德燕,人民邮电出版社,图灵教育,,まつもとゆきひろ,2011-8,389,75.00元,,图灵程序设计丛书·程序员修炼系列,9787115255075, 8.4 ,1012,['Ruby', '编程', '松本行弘', '计算机', '程序设计', 'Programming', '软件开发', 'IT']
Effective Java,Joshua Bloch,Addison-Wesley,,3rd,,2018-1-6,412,USD,Paperback,,9780134685991, 9.8 ,131,['Java', '计算机', 'java', 'Programming', '编程', '经典', '软件开发', '计算机科学']
Streaming Systems,Tyler Akidau,O'Reilly,,The,,2017-10-25,352,USD,Paperback,,9781491983874, 8.8 ,69,['流式计算', '大数据', '分布式', '流计算', '计算机', '数据库', '软件工程', '数据挖掘']
JavaScript忍者秘籍,John Resig,人民邮电出版社,,,,2015-10,350,69.00,平装,,9787115401946, 8.8 ,139,['JavaScript', '前端', '前端开发', '编程', 'web开发', 'javascript', 'Web前端开发', '计算机']
编程珠玑（续）（修订版）,【美】Jon Bentley 乔恩•本特利,人民邮电出版社,,,More,2015-2,211,CNY,平装,编程珠玑（修订版）,9787115373724, 8.5 ,31,['算法', '编程', '计算机', '计算机科学', '编程珠玑', 'Programming', '计算机基础', '经典']
第一行代码,郭霖,人民邮电出版社,图灵教育,Android,,2014-8,553,79.00元,平装,图灵原创,9787115362865, 8.5 ,490,['Android', '编程', '移动开发', '入门', '很适合初学者的一本书', '计算机', '软件开发', '程序设计']
The Little Schemer,[美] Daniel P. Friedman,电子工业出版社,博文视点,递归与函数式的奥妙,,2017-7,212,65.00,平装,,9787121317255, 9.0 ,89,['计算机', '编程', '计算机科学', 'Scheme', 'Schemer', '函数式编程', 'Lisp', '函数式']
操作系统真象还原,郑钢,人民邮电出版社,异步图书,,,2016-3,759,108.00,平装,,9787115414342, 8.6 ,103,['操作系统', '计算机', 'OS', '计算机科学', '计算机基础', '操作系统真象还原', '编程', '自己动手写操作系统']
程序员的职业素养,章显洲,人民邮电出版社,图灵教育,,The,2012-9-1,178,49.00元,平装,图灵程序设计丛书·程序员修炼系列,9787115291578, 8.7 ,625,['程序员', '职业素养', '软件开发', '计算机', '编程', '软件工程', 'Programming', '思想']
阿里巴巴Java开发手册,杨冠宝,电子工业出版社,博文视点,,,2018-1,112,35,平装,阿里巴巴集团技术丛书,9787121332319, 8.6 ,175,['Java', '规范', '编程', '计算机', 'java', '阿里巴巴', '技术', '计算机科学']
Java核心技术·卷1：基础知识（原书第9版）,（美）Cay S. Horstmann,机械工业出版社,,,Cay,2013-11-1,720,119.00,平装,Java核心技术系列,9787111445142, 8.3 ,536,['java', 'Java', 'java基础', '编程', '计算机', '程序设计', '程序员', '技术']
汇编语言（第2版）,王爽,清华大学出版社,,,,2008-4,337,33.00元,平装,,9787302172284, 9.3 ,1241,['汇编语言', '汇编', '计算机', '编程', '王爽', '计算机科学', '程序设计', 'Assembly']
UML和模式应用,拉曼,机械工业出版社,,,Applying,2006-5,500,66.00元,平装,,9787111186823, 8.1 ,377,['UML', '软件工程', '设计模式', '软件设计', '计算机', '软件开发', '模式', '编程']
看透Spring MVC,韩路彪,机械工业出版社,,源代码分析与实践,韩路彪,2016-1-1,309,CNY,平装,,9787111516682, 7.1 ,76,['springmvc', 'spring', 'Java', '源码', 'Spring', 'java', '计算机科学', '编程']
TCP/IP详解 卷1：协议,范建华,机械工业出版社,,,TCP/IP,2000-4-1,423,45.00元,平装,TCP/IP详解（中文版）,9787111075660, 9.2 ,2123,['TCP/IP', '网络', '网络协议', '计算机', '经典', '计算机科学', '协议', 'TCP:IP']
Java性能优化权威指南,Charlie Hunt,人民邮电出版社,,Java性能优化权威指南,Java,2014-3,540,109.00,平装,图灵程序设计丛书·Java系列,9787115342973, 8.2 ,186,['Java', '性能优化', 'JVM', '性能', 'java', '优化', '计算机', '编程']
Unix/Linux编程实践教程,Bruce Molay,清华大学出版社,,,Understanding,2004-10-1,495,56.00元,平装（带盘）,国外经典教材·计算机科学与技术,9787302096139, 9.2 ,430,['linux', 'Linux/Unix', '编程', 'Linux', '计算机', '操作系统', 'Programming', 'unix']
Data Structures and Algorithms in Python,Michael T. Goodrich,John,,,,2013-7-5,768,GBP,Hardcover,,9781118290279, 9.5 ,83,['数据结构与算法', 'python', 'Python', '算法', '数据结构', '计算机', '编程', 'Programming']
数据结构 Python语言描述,[美] Kenneth A. Lambert 兰伯特,人民邮电出版社,,,,2017-12-1,300,CNY,平装,国外著名高等院校信息科学与技术优秀教材,9787115464613, 5.9 ,33,['数据结构', 'python', 'Python', '计算机', '算法', '编程', '计算机科学', '计算机与信息']
分布式Java应用,林昊,电子工业出版社,博文视点,基础与实践,,2010-6,274,49.80元,平装,,9787121109416, 7.8 ,440,['Java', '分布式', '架构', '程序设计', '编程', 'java', '软件开发', '计算机']
算法竞赛入门经典（第2版）,刘汝佳,清华大学出版社,,,刘汝佳,2014-6-1,464,CNY,平装,,9787302356288, 8.8 ,280,['算法', '编程', 'ACM', '计算机', '算法竞赛', '数据结构与算法', '计算机科学', 'Algorithms']
编程精粹,Steve Maguire,人民邮电出版社,,编写高质量C语言代码,Writing,2009.2,256,45.00元,,图灵程序设计丛书·C/C++系列,9787115193162, 9.1 ,138,['编程', 'C', 'C语言', '程序设计', '计算机', 'Programming', 'C/C++', '经典']
程序员的自我修养,陈逸鹤,清华大学出版社,,,,2017-5,,49.00,平装,,9787302468080, 6.5 ,136,['程序员', '职业', '编程', '计算机', 'IT', '职业规划', '技匠', '思考']
Java虚拟机规范（Java SE 8版）,蒂姆·林霍尔姆（Tim Lindholm）,机械工业出版社,,Java虚拟机规范,The,2015-6,330,79,平装,Java核心技术系列,9787111501596, 8.0 ,39,['JVM', 'Java', '虚拟机', '计算机', 'java', '核心技术', '编程', '计算科学']
Effective C++,[美]
            Scott Meyers,电子工业出版社,博文视点,改善程序与设计的55个具体做法,Effective,2006-7,297,58.00元,简裝本,,9787121029097, 9.5 ,1167,['c++', '编程', 'C/C++', 'C++', '计算机', '程序设计', '经典', 'Effective']
编写高质量代码：改善Python程序的91个建议,张颖,机械工业出版社,,,,2014-6,272,59.00元,平装,Effective系列丛书,9787111467045, 7.4 ,384,['python', 'Python', '编程', '计算机', '程序设计', 'Programming', '编程语言', '软件工程']
Parsing Techniques,Dick Grune,Springer,,A,,2010-2-12,662,USD,Paperback,,9781441919014, 9.5 ,54,['编译原理', '计算机科学', 'Parsing', '编译器', '计算机', 'compiler', '编程', 'Programming']
Python Crash Course, 2nd Edition,Eric Matthes,No,,A,Python,2019-5-3,544,USD,Paperback,,9781593279288, 8.9 ,29,['Python', 'Programming', '编程', '英文原版', '数据科学', '原版', 'pdf', 'coding']
C标准库,P. J. Plauger,人民邮电出版社,,C标准库“圣经”,,2009-7,488,79.00元,,图灵程序设计丛书·C/C++系列,9787115172860, 8.8 ,156,['C', 'C语言', '编程', '标准库', 'C/C++', '计算机', '程序设计', '库']
R语言入门与实践,[美] Garrett Grolemund,人民邮电出版社,,,Hands-On,2016-6,232,59.00元,平装,,9787115424716, 9.2 ,56,['R语言', 'R', '数据分析', '数据科学', '编程', '计算机技术', '计算机', 'programming']
计算的本质,[英] Tom Stuart,人民邮电出版社,,深入剖析程序和计算机,Understanding,2014-11,300,69.00元,平装,图灵程序设计丛书,9787115361547, 8.6 ,188,['计算机科学', '计算机', '计算理论', '编程', '计算机科学-语言与编译器', 'ruby', '算法', '思维']
The Science of Programming,David Gries,Springer,,,,1989-4-21,388,USD,Paperback,,9780387964805, 8.7 ,28,['Programming', '算法', '程序验证', '计算机科学', '编程', '计算机', '程序设计', 'programming']
Vim实用技巧（第2版）,[英] Drew Neil,人民邮电出版社,异步图书,,Practical,2016-11,289,CNY,平装,,9787115427861, 8.9 ,80,['Vim', '计算机', '编程', 'Linux', '编辑器', '计算机科学', '软件开发', '程序设计']
3D数学基础,Fletcher Dunn,清华大学出版社,,图形与游戏开发,3D,2005-7-1,380,42.00元,平装,,9787302109464, 8.7 ,309,['数学', '计算机图形学', '3D', '游戏开发', '图形学', '3D数学基础：图形与游戏开发', '游戏编程', '游戏']
